gender,genderLooking,age,agecode,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,fanCat,kissesCat,profilevisitsCat,picturesCat
Female,Male,22,over21,3,3502,83,0,false,true,true,0,2,3,1
Female,Male,22,over21,9,4484,347,1,false,true,false,1,3,4,2
Female,Male,22,over21,1,5039,117,0,true,true,false,0,3,4,1
Female,Male,21,under21,25,11303,644,5,true,true,true,1,3,4,2
Female,Male,26,over21,6,10861,383,0,true,true,true,0,3,4,2
Female,Male,21,under21,3,3219,123,0,true,true,true,0,3,3,1
Female,Male,23,over21,1,2979,35,0,true,true,true,0,2,3,1
Female,Male,22,over21,2,1618,61,0,true,false,false,0,2,3,1
Female,Male,23,over21,2,4297,221,0,false,true,false,0,3,4,1
Female,Male,22,over21,3,1159,85,0,true,false,false,0,2,2,1
Female,Male,21,under21,1,8,0,0,true,true,false,0,1,1,1
Female,Male,19,under21,2,1612,14,1,false,true,false,1,2,3,1
Female,Male,25,over21,4,6411,348,0,true,true,true,0,3,4,1
Female,Male,21,under21,1,760,13,0,true,true,true,0,2,2,1
Female,Male,19,under21,4,3283,101,0,true,true,false,0,3,3,1
Female,Male,19,under21,8,1931,29,0,true,false,false,0,2,3,2
Female,Male,25,over21,4,3706,371,1,true,true,false,1,3,3,1
Female,Female,25,over21,9,1394,88,6,true,true,true,1,2,3,2
Female,Male,19,under21,6,2979,151,0,false,true,false,0,3,3,2
Female,Male,20,under21,9,1768,41,0,false,true,false,0,2,3,2
Female,Male,25,over21,7,3699,247,0,false,true,false,0,3,3,2
Female,Male,24,over21,0,17,1,0,true,true,false,0,1,1,1
Female,Male,21,under21,4,5903,297,0,true,true,true,0,3,4,1
Female,Male,26,over21,6,4415,376,0,false,true,true,0,3,4,2
Female,Male,21,under21,3,3576,104,0,false,true,true,0,3,3,1
Female,Male,21,under21,4,2583,74,0,true,true,true,0,2,3,1
Female,Male,21,under21,5,3710,68,0,true,true,true,0,2,3,2
Female,Male,21,under21,1,5089,118,0,false,false,false,0,3,4,1
Female,Male,23,over21,1,1819,75,0,false,true,false,0,2,3,1
Female,Male,22,over21,5,4885,229,0,true,false,false,0,3,4,2
Female,Male,22,over21,5,1916,93,0,false,true,false,0,2,3,2
Female,Male,24,over21,7,7275,581,0,false,false,false,0,3,4,2
Female,Male,23,over21,4,5953,120,0,true,false,false,0,3,4,1
Female,Male,22,over21,7,4991,145,0,true,true,false,0,3,4,2
Female,None,24,over21,5,4435,114,0,false,true,false,0,3,4,2
Female,Male,22,over21,8,4920,138,0,true,false,false,0,3,4,2
Female,Both,20,under21,11,3767,68,7,true,true,true,1,2,3,2
Female,Male,23,over21,4,1254,77,0,true,true,true,0,2,3,1
Female,Male,24,over21,2,2639,88,0,true,false,false,0,2,3,1
Female,Male,23,over21,23,8503,410,36,true,true,true,1,3,4,2
Female,Male,19,under21,4,3640,277,0,false,false,true,0,3,3,1
Female,None,23,over21,4,4149,140,0,true,false,false,0,3,4,1
Female,Male,22,over21,5,1611,127,1,true,false,false,1,3,3,2
Female,Male,23,over21,3,3530,105,0,true,true,false,0,3,3,1
Female,Male,23,over21,5,3280,124,0,true,true,false,0,3,3,2
Female,Male,19,under21,3,2675,120,0,true,true,false,0,3,3,1
Female,Male,22,over21,3,4248,101,0,true,false,false,0,3,4,1
Female,Male,20,under21,5,1296,11,0,true,false,false,0,2,3,2
Female,Male,21,under21,3,3450,193,0,true,false,false,0,3,3,1
Female,Male,20,under21,6,932,25,0,true,true,true,0,2,2,2
Female,Male,21,under21,9,5806,121,3,true,true,true,1,3,4,2
Female,None,22,over21,1,1507,73,0,true,false,false,0,2,3,1
Female,Male,22,over21,1,1134,25,0,false,true,true,0,2,2,1
Female,None,22,over21,0,215,2,0,false,true,true,0,1,1,1
Female,Male,23,over21,3,3417,220,0,true,true,true,0,3,3,1
Female,Male,21,under21,1,276,8,2,false,true,false,1,1,1,1
Female,Male,22,over21,3,4190,271,0,true,true,true,0,3,4,1
Female,Male,20,under21,3,2716,177,0,false,true,false,0,3,3,1
Female,Male,23,over21,1,2544,184,0,true,true,false,0,3,3,1
Female,Both,24,over21,6,5584,205,0,false,false,false,0,3,4,2
Female,Male,19,under21,10,3706,190,0,true,true,false,0,3,3,2
Female,Male,24,over21,2,4877,498,1,false,false,true,1,3,4,1
Female,Male,23,over21,3,3810,104,0,true,true,true,0,3,3,1
Female,Male,23,over21,2,502,16,5,true,false,false,1,2,2,1
Female,Male,21,under21,3,3810,208,0,true,true,true,0,3,3,1
Female,Male,22,over21,3,4997,305,0,true,true,true,0,3,4,1
Female,Male,24,over21,3,2709,53,0,true,true,false,0,2,3,1
Female,Male,21,under21,6,2042,132,0,false,true,false,0,3,3,2
Female,Male,24,over21,4,2925,145,4,true,false,false,1,3,3,1
Female,Male,22,over21,9,3300,172,0,true,true,true,0,3,3,2
Female,Male,20,under21,7,4840,282,0,false,true,false,0,3,4,2
Female,Male,23,over21,4,2525,45,0,true,true,true,0,2,3,1
Female,Male,25,over21,12,5205,250,6,true,false,false,1,3,4,2
Female,Male,22,over21,8,2794,67,0,false,true,false,0,2,3,2
Female,Male,20,under21,1,2044,31,0,true,true,true,0,2,3,1
Female,Male,22,over21,5,3088,85,1,true,true,true,1,2,3,2
Female,Male,23,over21,4,3723,91,0,true,true,true,0,2,3,1
Female,Male,22,over21,2,5488,130,0,true,true,false,0,3,4,1
Female,Male,23,over21,2,2214,31,0,true,true,false,0,2,3,1
Female,Male,19,under21,18,3962,117,1,true,false,false,1,3,3,2
Female,Male,24,over21,8,6563,276,11,true,false,false,1,3,4,2
Female,Male,22,over21,11,4185,147,0,false,true,true,0,3,4,2
Female,Male,24,over21,0,18,0,0,true,true,true,0,1,1,1
Female,Male,24,over21,4,3079,122,0,true,true,true,0,3,3,1
Female,Male,22,over21,4,5094,300,0,false,false,false,0,3,4,1
Female,Male,23,over21,6,2993,112,0,false,true,false,0,3,3,2
Female,None,22,over21,0,165,3,0,true,true,false,0,1,1,1
Female,Male,24,over21,7,3911,91,41,false,true,false,1,2,3,2
Female,Male,23,over21,9,3930,103,0,true,true,false,0,3,3,2
Female,Male,24,over21,2,351,4,0,false,true,false,0,1,1,1
Female,Male,23,over21,3,2979,73,0,true,false,false,0,2,3,1
Female,Male,23,over21,6,2397,66,1,true,true,true,1,2,3,2
Female,None,20,under21,7,2812,202,0,true,false,false,0,3,3,2
Female,Male,24,over21,1,2615,180,0,false,true,false,0,3,3,1
Female,None,23,over21,1,544,9,2,true,true,true,1,1,2,1
Female,Male,24,over21,13,7943,219,0,true,false,false,0,3,4,2
Female,Male,22,over21,9,9651,318,0,false,false,true,0,3,4,2
Female,Male,24,over21,5,285,0,0,true,true,true,0,1,1,2
Female,Male,21,under21,3,2115,65,1,false,false,false,1,2,3,1
Female,Male,24,over21,3,2987,76,0,false,true,false,0,2,3,1
Female,Male,24,over21,17,7217,719,0,false,false,false,0,3,4,2
Female,Male,22,over21,1,4400,106,0,true,true,true,0,3,4,1
Female,Male,20,under21,8,5219,236,16,true,true,true,1,3,4,2
Female,Male,23,over21,6,9931,759,0,true,false,false,0,3,4,2
Female,Male,23,over21,6,1896,45,0,true,true,true,0,2,3,2
Female,Male,19,under21,4,3885,49,0,true,false,false,0,2,3,1
Female,Male,20,under21,2,2028,48,1,true,false,false,1,2,3,1
Female,Male,22,over21,2,3834,183,0,true,true,false,0,3,3,1
Female,Male,19,under21,2,3025,110,0,true,true,false,0,3,3,1
Female,Male,23,over21,5,1170,19,0,false,true,false,0,2,2,2
Female,Male,19,under21,2,1114,25,0,false,true,false,0,2,2,1
Female,Male,22,over21,14,6865,448,0,true,false,false,0,3,4,2
Female,Male,22,over21,3,928,0,0,false,false,false,0,1,2,1
Female,Male,20,under21,8,2321,76,0,true,false,false,0,2,3,2
Female,Male,19,under21,4,1163,116,0,true,true,true,0,3,2,1
Female,Male,22,over21,7,864,15,0,false,false,true,0,2,2,2
Female,Male,19,under21,7,4217,89,0,false,true,false,0,2,4,2
Female,Male,24,over21,1,3,1,0,false,true,false,0,1,1,1
Female,None,24,over21,7,2026,34,0,false,true,false,0,2,3,2
Female,Male,21,under21,9,1795,45,1,false,true,false,1,2,3,2
Female,Male,21,under21,2,2675,69,1,true,false,false,1,2,3,1
Female,Male,25,over21,2,4017,157,1,false,true,false,1,3,4,1
Female,Male,24,over21,9,3608,138,0,true,false,false,0,3,3,2
Female,Male,22,over21,6,666,23,0,true,true,false,0,2,2,2
Female,Male,24,over21,1,1064,48,0,true,true,true,0,2,2,1
Female,Male,19,under21,5,3861,92,0,false,true,false,0,2,3,2
Female,Male,23,over21,6,813,37,0,true,false,true,0,2,2,2
Female,Male,20,under21,2,1728,81,0,false,true,false,0,2,3,1
Female,Male,24,over21,7,5086,108,0,true,true,false,0,3,4,2
Female,Male,23,over21,1,1068,36,0,true,true,true,0,2,2,1
Female,Male,21,under21,3,2656,140,0,true,true,false,0,3,3,1
Female,Male,22,over21,11,3683,278,1,false,false,true,1,3,3,2
Female,Male,24,over21,1,1777,83,0,true,true,true,0,2,3,1
Female,Male,19,under21,2,2130,73,0,true,true,true,0,2,3,1
Female,Male,20,under21,2,768,14,1,true,false,false,1,2,2,1
Female,Male,21,under21,9,6624,138,0,false,true,false,0,3,4,2
Female,Male,23,over21,5,6120,270,0,false,true,false,0,3,4,2
Female,None,19,under21,6,3960,318,0,true,true,true,0,3,3,2
Female,Male,22,over21,3,3111,92,0,false,false,false,0,2,3,1
Female,Male,25,over21,4,1375,37,0,true,true,true,0,2,3,1
Female,Male,20,under21,2,727,18,0,true,true,false,0,2,2,1
Female,Male,22,over21,1,1638,59,0,true,false,false,0,2,3,1
Female,Male,19,under21,5,4048,268,0,false,false,false,0,3,4,2
Female,Male,19,under21,3,5199,234,0,false,true,false,0,3,4,1
Female,Male,19,under21,11,4934,103,1,true,true,false,1,3,4,2
Female,Male,22,over21,3,1085,32,0,true,true,false,0,2,2,1
Female,Male,24,over21,12,12272,766,0,true,true,true,0,3,4,2
Female,Male,21,under21,5,3981,107,0,true,true,true,0,3,3,2
Female,Male,21,under21,9,8544,325,0,true,true,true,0,3,4,2
Female,Male,22,over21,8,1276,67,0,false,true,false,0,2,3,2
Female,Male,22,over21,11,1541,26,2,false,false,false,1,2,3,2
Female,Male,24,over21,2,3109,143,4,true,true,true,1,3,3,1
Female,Male,22,over21,3,3941,127,1,true,false,false,1,3,3,1
Female,Male,19,under21,2,959,16,0,true,false,true,0,2,2,1
Female,None,25,over21,0,47,1,1,false,true,false,1,1,1,1
Female,Male,19,under21,4,3548,225,0,true,true,false,0,3,3,1
Female,Male,22,over21,6,2975,189,6,true,true,false,1,3,3,2
Female,Male,21,under21,23,10231,548,1,true,false,false,1,3,4,2
Female,Male,26,over21,3,3077,98,18,true,false,false,1,2,3,1
Female,Male,23,over21,13,6879,294,0,false,true,false,0,3,4,2
Female,Male,25,over21,3,2675,148,3,true,true,true,1,3,3,1
Female,Male,19,under21,8,1373,57,0,true,false,false,0,2,3,2
Female,Male,21,under21,3,803,10,0,true,true,true,0,1,2,1
Female,Male,22,over21,4,763,19,2,false,true,false,1,2,2,1
Female,Male,21,under21,6,4914,140,0,true,false,false,0,3,4,2
Female,Male,21,under21,7,1829,75,0,false,false,true,0,2,3,2
Female,Male,20,under21,4,980,27,0,true,true,false,0,2,2,1
Female,Male,24,over21,0,292,26,2,false,true,false,1,2,1,1
Female,Male,22,over21,11,1652,59,0,false,true,true,0,2,3,2
Female,None,22,over21,7,5307,188,6,true,true,false,1,3,4,2
Female,Male,23,over21,1,1400,37,0,false,false,true,0,2,3,1
Female,None,23,over21,1,4836,272,1,true,true,false,1,3,4,1
Female,Male,23,over21,3,4209,148,0,false,true,false,0,3,4,1
Female,Male,22,over21,6,2237,37,0,true,false,false,0,2,3,2
Female,Male,24,over21,5,6993,279,1,true,false,false,1,3,4,2
Female,None,19,under21,4,364,13,3,true,false,false,1,2,1,1
Female,Male,19,under21,5,5103,95,0,false,false,false,0,2,4,2
Female,Male,22,over21,3,2488,77,0,true,true,false,0,2,3,1
Female,Male,19,under21,3,6794,216,1,true,false,false,1,3,4,1
Female,Male,20,under21,10,5912,129,0,false,true,false,0,3,4,2
Female,Male,20,under21,5,6640,204,0,false,false,true,0,3,4,2
Female,Male,23,over21,4,2784,225,0,false,true,false,0,3,3,1
Female,Male,22,over21,4,1513,41,0,true,true,false,0,2,3,1
Female,Male,19,under21,14,2891,47,0,true,true,true,0,2,3,2
Female,Male,23,over21,3,3986,198,0,true,true,true,0,3,3,1
Female,Male,21,under21,5,1425,73,0,true,true,true,0,2,3,2
Female,Male,22,over21,1,2575,117,0,true,false,false,0,3,3,1
Female,Male,23,over21,4,5338,179,0,true,true,true,0,3,4,1
Female,Male,24,over21,8,3861,256,0,true,true,false,0,3,3,2
Female,Male,19,under21,1,2119,139,0,false,true,false,0,3,3,1
Female,Male,22,over21,9,3770,136,0,true,true,true,0,3,3,2
Female,Male,21,under21,3,4096,132,1,true,true,true,1,3,4,1
Female,Male,24,over21,3,1353,29,0,false,false,false,0,2,3,1
Female,Male,23,over21,3,2764,67,0,true,true,false,0,2,3,1
Female,Male,22,over21,1,1073,24,0,true,false,false,0,2,2,1
Female,Male,25,over21,3,1766,38,0,false,true,false,0,2,3,1
Female,Male,21,under21,7,3052,143,0,true,true,true,0,3,3,2
Female,Male,21,under21,6,1039,54,0,true,true,false,0,2,2,2
Female,Male,21,under21,11,4539,232,0,true,true,false,0,3,4,2
Female,Male,24,over21,0,2199,150,0,true,true,true,0,3,3,1
Female,Male,23,over21,1,1634,94,0,true,true,false,0,2,3,1
Female,Male,25,over21,14,2853,65,2,true,true,false,1,2,3,2
Female,Male,23,over21,5,2960,132,0,true,true,false,0,3,3,2
Female,Male,22,over21,4,534,13,9,false,false,true,1,2,2,1
Female,Male,21,under21,6,4807,209,9,true,true,false,1,3,4,2
Female,Male,21,under21,6,4174,176,0,false,true,false,0,3,4,2
Female,None,24,over21,2,2378,214,1,true,true,false,1,3,3,1
Female,Male,22,over21,5,2046,109,1,true,true,false,1,3,3,2
Female,Male,22,over21,3,3468,280,0,false,true,true,0,3,3,1
Female,Male,20,under21,3,1898,86,0,false,false,false,0,2,3,1
Female,Male,19,under21,5,2435,123,1,false,true,false,1,3,3,2
Female,Male,23,over21,3,3570,79,0,true,true,false,0,2,3,1
Female,Male,24,over21,4,2348,110,0,true,true,false,0,3,3,1
Female,Male,19,under21,2,1468,28,0,true,true,false,0,2,3,1
Female,Male,22,over21,5,1964,78,0,false,true,false,0,2,3,2
Female,Male,21,under21,3,1237,36,0,false,true,false,0,2,2,1
Female,Male,23,over21,8,3014,86,0,false,false,false,0,2,3,2
Female,Male,24,over21,2,3782,147,0,true,true,false,0,3,3,1
Female,Male,21,under21,5,4913,416,0,true,false,false,0,3,4,2
Female,Male,24,over21,4,3828,797,1,false,false,false,1,3,3,1
Female,Male,19,under21,3,3954,212,0,true,false,false,0,3,3,1
Female,Male,23,over21,2,2449,55,1,true,false,false,1,2,3,1
Female,Male,20,under21,2,1157,26,0,true,false,false,0,2,2,1
Female,Male,23,over21,5,2914,56,0,true,true,true,0,2,3,2
Female,Male,22,over21,16,1784,43,0,false,true,false,0,2,3,2
Female,Male,19,under21,11,6853,384,0,true,true,true,0,3,4,2
Female,Male,22,over21,6,3696,253,0,true,true,false,0,3,3,2
Female,Male,20,under21,6,2922,230,0,true,false,true,0,3,3,2
Female,Male,22,over21,4,2591,186,1,false,true,false,1,3,3,1
Female,Male,19,under21,3,3625,68,0,true,true,true,0,2,3,1
Female,Male,25,over21,2,439,14,0,false,true,false,0,2,2,1
Female,Male,22,over21,4,4460,252,1,true,true,false,1,3,4,1
Female,Male,21,under21,8,2088,156,1,false,true,false,1,3,3,2
Female,None,23,over21,3,2052,177,0,true,true,true,0,3,3,1
Female,Male,24,over21,7,3869,89,0,true,true,false,0,2,3,2
Female,None,22,over21,4,1076,67,0,true,true,true,0,2,2,1
Female,Male,20,under21,14,3790,109,0,true,true,false,0,3,3,2
Female,Male,24,over21,2,285,3,0,true,true,true,0,1,1,1
Female,Male,21,under21,1,1696,87,0,false,true,false,0,2,3,1
Female,Male,19,under21,5,986,73,25,true,true,false,1,2,2,2
Female,Male,19,under21,4,4161,121,1,false,false,false,1,3,4,1
Female,Male,20,under21,5,2817,164,0,true,true,false,0,3,3,2
Female,None,23,over21,6,2911,37,0,true,true,true,0,2,3,2
Female,Male,19,under21,1,3954,82,1,false,false,true,1,2,3,1
Female,Male,23,over21,3,4688,207,3,true,true,true,1,3,4,1
Female,Male,22,over21,7,1924,35,0,true,false,false,0,2,3,2
Female,Male,21,under21,2,2080,164,0,false,true,false,0,3,3,1
Female,Male,23,over21,4,2131,67,0,true,false,false,0,2,3,1
Female,Male,21,under21,7,691,14,0,true,true,true,0,2,2,2
Female,Male,23,over21,4,1080,33,0,false,true,false,0,2,2,1
Female,Male,19,under21,7,11541,990,1,true,false,false,1,3,4,2
Female,Male,21,under21,4,2399,76,0,false,true,false,0,2,3,1
Female,Male,22,over21,8,2117,38,2,true,true,true,1,2,3,2
Female,Male,22,over21,6,6931,272,0,true,false,false,0,3,4,2
Female,Male,22,over21,3,5029,339,2,true,false,false,1,3,4,1
Female,Male,20,under21,11,1553,77,0,false,false,true,0,2,3,2
Female,Male,21,under21,7,1949,107,0,false,true,false,0,3,3,2
Female,None,23,over21,1,2268,89,0,false,false,false,0,2,3,1
Female,Male,25,over21,3,1495,69,0,false,true,false,0,2,3,1
Female,Male,25,over21,15,2433,124,0,true,false,false,0,3,3,2
Female,Male,25,over21,4,2698,112,0,false,true,true,0,3,3,1
Female,Male,21,under21,6,2927,56,5,true,false,false,1,2,3,2
Female,Male,24,over21,9,1527,34,0,false,false,true,0,2,3,2
Female,Male,22,over21,1,3007,212,0,false,true,false,0,3,3,1
Female,Male,25,over21,7,1931,81,0,false,false,false,0,2,3,2
Female,Male,21,under21,7,1571,58,0,true,true,false,0,2,3,2
Female,Male,19,under21,9,2284,141,0,false,false,false,0,3,3,2
Female,Male,19,under21,7,2579,64,1,true,true,true,1,2,3,2
Female,Male,23,over21,14,3915,146,6,false,true,false,1,3,3,2
Female,Male,21,under21,2,3447,63,0,true,true,true,0,2,3,1
Female,Male,20,under21,3,17383,482,0,false,false,false,0,3,4,1
Female,Male,20,under21,4,4053,91,0,true,true,true,0,2,4,1
Female,Male,21,under21,4,3230,69,1,true,true,true,1,2,3,1
Female,Male,24,over21,3,1016,38,0,false,false,false,0,2,2,1
Female,Male,19,under21,6,4211,152,0,false,false,false,0,3,4,2
Female,Male,20,under21,1,1077,30,0,false,true,false,0,2,2,1
Female,Male,22,over21,0,1548,51,22,false,false,true,1,2,3,1
Female,Male,19,under21,1,5893,156,0,true,false,false,0,3,4,1
Female,Male,22,over21,6,2272,70,0,true,false,false,0,2,3,2
Female,Male,26,over21,5,1457,69,0,true,true,true,0,2,3,2
Female,Male,24,over21,5,5192,283,0,true,true,true,0,3,4,2
Female,Male,22,over21,2,5096,168,0,true,false,false,0,3,4,1
Female,Male,24,over21,6,2687,125,1,false,true,false,1,3,3,2
Female,Male,25,over21,4,5488,183,2,true,true,true,1,3,4,1
Female,Male,22,over21,5,1130,105,0,false,false,false,0,3,2,2
Female,Male,21,under21,4,236,7,0,false,true,false,0,1,1,1
Female,Male,23,over21,3,475,46,0,false,true,false,0,2,2,1
Female,Male,24,over21,4,2153,53,1,true,true,false,1,2,3,1
Female,None,19,under21,8,4416,109,0,false,true,false,0,3,4,2
Female,Male,20,under21,4,2022,45,0,false,true,true,0,2,3,1
Female,Male,21,under21,4,1782,51,0,true,false,false,0,2,3,1
Female,Male,20,under21,4,3149,73,0,false,false,false,0,2,3,1
Female,Male,23,over21,5,6282,403,136,true,false,true,1,3,4,2
Female,Male,23,over21,3,2209,40,0,true,true,true,0,2,3,1
Female,Male,25,over21,1,3263,48,0,false,false,true,0,2,3,1
Female,Male,22,over21,7,4553,219,1,true,false,false,1,3,4,2
Female,Male,24,over21,3,2103,104,0,true,false,true,0,3,3,1
Female,Male,19,under21,3,2347,96,0,false,true,false,0,2,3,1
Female,Male,19,under21,9,5769,235,1,true,true,true,1,3,4,2
Female,Male,19,under21,24,6654,620,0,true,true,false,0,3,4,2
Female,Male,23,over21,3,3011,218,0,true,false,false,0,3,3,1
Female,Male,20,under21,3,771,15,1,false,true,false,1,2,2,1
Female,Male,20,under21,13,920,30,0,true,true,false,0,2,2,2
Female,Male,19,under21,3,1295,7,0,false,false,false,0,1,3,1
Female,Male,21,under21,2,1505,65,0,false,true,false,0,2,3,1
Female,None,23,over21,6,2437,55,0,false,true,true,0,2,3,2
Female,Male,23,over21,3,266,1,0,true,true,false,0,1,1,1
Female,Male,22,over21,14,3899,285,0,false,false,true,0,3,3,2
Female,Male,25,over21,8,2813,80,0,false,true,false,0,2,3,2
Female,Male,22,over21,2,1618,104,0,false,false,false,0,3,3,1
Female,Male,21,under21,1,811,41,0,true,true,false,0,2,2,1
Female,None,24,over21,4,2054,81,0,true,true,true,0,2,3,1
Female,Male,25,over21,2,561,11,0,false,false,false,0,2,2,1
Female,Female,23,over21,3,1685,46,0,false,false,false,0,2,3,1
Female,Male,23,over21,7,5073,119,0,false,false,false,0,3,4,2
Female,Male,19,under21,7,4332,204,0,true,false,false,0,3,4,2
Female,Male,19,under21,1,937,34,0,true,false,false,0,2,2,1
Female,Male,20,under21,4,3515,91,0,true,false,false,0,2,3,1
Female,Male,21,under21,3,2205,122,0,true,true,false,0,3,3,1
Female,Male,21,under21,6,2403,123,0,true,false,false,0,3,3,2
Female,Male,19,under21,4,1206,30,0,false,true,false,0,2,2,1
Female,Male,24,over21,4,1425,48,0,true,false,false,0,2,3,1
Female,Male,21,under21,3,2583,52,0,true,true,false,0,2,3,1
Female,Male,21,under21,1,785,27,0,true,true,false,0,2,2,1
Female,Male,22,over21,1,3344,58,0,true,false,false,0,2,3,1
Female,Male,24,over21,3,1593,86,0,true,false,false,0,2,3,1
Female,Male,25,over21,4,2390,124,0,true,false,false,0,3,3,1
Female,Male,19,under21,2,220,8,0,false,false,true,0,1,1,1
Female,Male,22,over21,8,3227,132,0,true,true,true,0,3,3,2
Female,Male,25,over21,3,818,20,0,true,false,false,0,2,2,1
Female,Male,24,over21,6,4891,337,0,true,false,false,0,3,4,2
Female,Male,21,under21,2,3812,90,0,false,false,false,0,2,3,1
Female,Male,22,over21,3,2870,197,0,false,true,false,0,3,3,1
Female,Male,22,over21,4,4705,276,0,true,false,false,0,3,4,1
Female,Male,19,under21,5,2435,69,0,true,false,false,0,2,3,2
Female,Male,22,over21,3,2987,65,0,false,true,false,0,2,3,1
Female,None,19,under21,6,7415,229,0,true,true,false,0,3,4,2
Female,Male,20,under21,3,3255,244,0,true,false,false,0,3,3,1
Female,Male,23,over21,2,2182,114,1,true,false,true,1,3,3,1
Female,Male,21,under21,11,1205,151,0,false,true,true,0,3,2,2
Female,Male,24,over21,7,729,19,0,true,false,false,0,2,2,2
Female,Male,22,over21,7,4864,405,0,true,false,false,0,3,4,2
Female,Male,23,over21,7,3197,137,0,true,true,true,0,3,3,2
Female,Male,24,over21,4,349,10,0,true,false,false,0,1,1,1
Female,Male,20,under21,4,1646,70,0,true,false,true,0,2,3,1
Female,Male,25,over21,9,3652,124,7,true,false,true,1,3,3,2
Female,Male,24,over21,9,1207,88,0,false,true,false,0,2,2,2
